date,userName,review,rating
2024-12-21 00:34:29,Anjing Sekali,"Aplikasi banyak bugnya, password sudah benar disalahin, jadi tidak bisa login. sinyal full tidak bisa login, jadi malu tidak bisa bayar qris. semua uangnya selalu saya pindahkan ke cepat ke bank satunya, karena aplikasi ini sangat sangatlah tidak recomended di download, masih mending pakai yang mobile bni, harusnya mobile bni di upgrade, tidak usah buat wonder yang sangat ga jelas banget !",1
2024-12-21 00:34:29,Anjing Sekali,"Aplikasi banyak bugnya, password sudah benar disalahin, jadi tidak bisa login. sinyal full tidak bisa login, jadi malu tidak bisa bayar qris. semua uangnya selalu saya pindahkan ke cepat ke bank satunya, karena aplikasi ini sangat sangatlah tidak recomended di download, masih mending pakai yang mobile bni, harusnya mobile bni di upgrade, tidak usah buat wonder yang sangat ga jelas banget !",1
2024-12-21 00:34:29,Anjing Sekali,"Aplikasi banyak bugnya, password sudah benar disalahin, jadi tidak bisa login. sinyal full tidak bisa login, jadi malu tidak bisa bayar qris. semua uangnya selalu saya pindahkan ke cepat ke bank satunya, karena aplikasi ini sangat sangatlah tidak recomended di download, masih mending pakai yang mobile bni, harusnya mobile bni di upgrade, tidak usah buat wonder yang sangat ga jelas banget !",1
2024-12-21 00:34:29,Anjing Sekali,"Aplikasi banyak bugnya, password sudah benar disalahin, jadi tidak bisa login. sinyal full tidak bisa login, jadi malu tidak bisa bayar qris. semua uangnya selalu saya pindahkan ke cepat ke bank satunya, karena aplikasi ini sangat sangatlah tidak recomended di download, masih mending pakai yang mobile bni, harusnya mobile bni di upgrade, tidak usah buat wonder yang sangat ga jelas banget !",1
2024-12-21 00:34:29,Anjing Sekali,"Aplikasi banyak bugnya, password sudah benar disalahin, jadi tidak bisa login. sinyal full tidak bisa login, jadi malu tidak bisa bayar qris. semua uangnya selalu saya pindahkan ke cepat ke bank satunya, karena aplikasi ini sangat sangatlah tidak recomended di download, masih mending pakai yang mobile bni, harusnya mobile bni di upgrade, tidak usah buat wonder yang sangat ga jelas banget !",1
2024-12-21 00:34:29,Anjing Sekali,"Aplikasi banyak bugnya, password sudah benar disalahin, jadi tidak bisa login. sinyal full tidak bisa login, jadi malu tidak bisa bayar qris. semua uangnya selalu saya pindahkan ke cepat ke bank satunya, karena aplikasi ini sangat sangatlah tidak recomended di download, masih mending pakai yang mobile bni, harusnya mobile bni di upgrade, tidak usah buat wonder yang sangat ga jelas banget !",1
2024-12-21 00:34:29,Anjing Sekali,"Aplikasi banyak bugnya, password sudah benar disalahin, jadi tidak bisa login. sinyal full tidak bisa login, jadi malu tidak bisa bayar qris. semua uangnya selalu saya pindahkan ke cepat ke bank satunya, karena aplikasi ini sangat sangatlah tidak recomended di download, masih mending pakai yang mobile bni, harusnya mobile bni di upgrade, tidak usah buat wonder yang sangat ga jelas banget !",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 16:58:02,pengguna wonde bni,"ribet bgt kl mau top up, sering error juga aplikasinya.",1
2024-12-20 15:37:15,cfbbhbjllmnwgw,"PERIODENYA GA BISA DI UBAH PADAHAL BUTUH BANGET BUAT CEK MUTASI 3 BULAN TERAHIR, DI CHAT KE WANYA JUGA GA MEMBANTU SAMA SEKALI!",3
2024-12-20 15:37:15,cfbbhbjllmnwgw,"PERIODENYA GA BISA DI UBAH PADAHAL BUTUH BANGET BUAT CEK MUTASI 3 BULAN TERAHIR, DI CHAT KE WANYA JUGA GA MEMBANTU SAMA SEKALI!",3
2024-12-20 15:37:15,cfbbhbjllmnwgw,"PERIODENYA GA BISA DI UBAH PADAHAL BUTUH BANGET BUAT CEK MUTASI 3 BULAN TERAHIR, DI CHAT KE WANYA JUGA GA MEMBANTU SAMA SEKALI!",3
2024-12-20 15:37:15,cfbbhbjllmnwgw,"PERIODENYA GA BISA DI UBAH PADAHAL BUTUH BANGET BUAT CEK MUTASI 3 BULAN TERAHIR, DI CHAT KE WANYA JUGA GA MEMBANTU SAMA SEKALI!",3
2024-12-20 15:37:15,cfbbhbjllmnwgw,"PERIODENYA GA BISA DI UBAH PADAHAL BUTUH BANGET BUAT CEK MUTASI 3 BULAN TERAHIR, DI CHAT KE WANYA JUGA GA MEMBANTU SAMA SEKALI!",3
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 13:27:00,SYLFA ANDAIYANI,"Transaksi jadi lebih mudah dan cepat,makasih loh BNI",5
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 12:08:01,resaaassss,mohon menambahkan menu cardless / tarik tunai melalui aplikasi,4
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 09:57:42,hiiiknaa,masa tiap mau buka aplikasi nya bermasalah muluu kita jadi gabisa bayar padahal ingin mempermudah untuk transaksi eh malah kek ginii masih bagussan mbangking dulu dari yang sekarang,3
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:33:07,putri wizanty,"saya isi pulsa, di keterangan gagal tapi saldo terpotong. mohon diperbaiki",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 08:18:33,AmelliaAd,"Tiap top up pulsa,ewallet, gagal, tp saldo berkurang ,dana ditunggu beberapa hari juga gak kembali",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 07:55:41,Nicknamepungabisasama,"Apalah udah berkali kali verifikasi wajah selalu fail di kedipkan mata , ntah salah nya dimana gapernah bisa",1
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 06:22:06,Adw$,"Mau klik setuju T&C saja dah stuck, gmn mau nginstal. Baru juga saya migrasi yg bank sblah byond mudah sekali",3
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 02:23:19,ripiu,worst than BNImobile apps. the features are very very limited. one star is only for the modern apps look,1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-20 01:06:09,Alfrdh,"Sudah daftar wondr tapi setiap kali masuk malah mengulang ke pendaftaran lg, gabisa klik login, otomatis ke pendaftaran lg. Gagal terus",1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 05:26:44,@dbprabowo,Semalam registrasi tp pagi ini tidak dapat digunakan,1
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-19 01:20:44,yadhek,Untuk bi fast nya tolong di perbaiki dong masa mau transfer selalu gak bisa bi fast nya,2
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 20:47:38,Andowia1,"beli token 2 kali gak ada gak muncul nomor tokennya, keterangan ada sedikit kendala tim kami sedang perbaikan terus. transaksi terganggu gak mulus pokoknya jelek skali",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 17:41:25,muhayat jariyah,"gabisa bayar pake virtual account, sistem mebatasi tidak bisa membayar melebihi jumlah yang tertera sedangkan saat memasukan jumlah yg tertera malah gabisa, harus dibawah jumlah tsb, lah gimana, orang bayarnya harus segitu masa kita bayar dibawah nominal 🗿",1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-18 13:41:08,Panji Nugraha S,masih banyak bug,1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-17 11:06:08,__vvv___,"Udah berhasil melalui step verifikasi wajah, tapi gabisa login. Selalu balik ke page confirmation statement tapi setiap di click selalu eror. Tolong perbaiki sistem",1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 23:29:03,toni bta,Gak bs integrasi dgn BNI simponi,1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 16:05:38,Codetsapi,"Pelayanan minus, bisa2 melihara atm yg ga bisa ngeluarin duit, laporan 4 hari ga ada respon",1
2024-12-16 12:32:45,Anggagunawan,harus datang lagi ke kantor buat aktifasi,1
2024-12-16 12:32:45,Anggagunawan,harus datang lagi ke kantor buat aktifasi,1
2024-12-16 12:32:45,Anggagunawan,harus datang lagi ke kantor buat aktifasi,1
2024-12-16 12:32:45,Anggagunawan,harus datang lagi ke kantor buat aktifasi,1
2024-12-16 12:32:45,Anggagunawan,harus datang lagi ke kantor buat aktifasi,1
2024-12-16 12:32:45,Anggagunawan,harus datang lagi ke kantor buat aktifasi,1
